,date,value,buySell
0,1986-01-02,590.0,-1
1,1986-01-06,650.0,0
2,1986-01-07,700.0,0
3,1986-01-09,700.0,0
4,1986-01-09,500.0,0
5,1986-01-13,650.0,0
6,1986-01-16,700.0,0
7,1986-01-17,325.0,0
8,1986-01-22,350.0,0
9,1986-01-27,700.0,0
10,1986-01-28,720.0,0
11,1986-02-03,720.0,0
12,1986-02-05,700.0,0
13,1986-02-06,700.0,0
14,1986-02-14,700.0,0
15,1986-02-17,700.0,0
16,1986-02-18,850.0,0
17,1986-02-19,850.0,0
18,1986-02-19,425.0,0
19,1986-02-21,850.0,0
20,1986-02-24,850.01,0
21,1986-02-24,425.0,0
22,1986-02-25,850.0,0
23,1986-02-26,850.0,0
24,1986-02-27,850.0,0
25,1986-03-05,425.0,0
26,1986-03-06,1000.01,0
27,1986-03-07,1150.01,0
28,1986-03-10,1500.0,0
29,1986-03-10,700.0,0
30,1986-03-11,1600.0,0
31,1986-03-11,750.0,0
32,1986-03-12,1800.0,0
33,1986-03-12,900.0,0
34,1986-03-13,1800.0,0
35,1986-03-13,900.0,0
36,1986-03-14,1800.0,0
37,1986-03-17,2000.0,0
38,1986-03-18,2000.0,0
39,1986-03-19,2000.0,0
40,1986-03-20,2000.0,0
41,1986-03-21,2000.0,0
42,1986-03-21,950.0,0
43,1986-03-24,2000.0,0
44,1986-03-25,2000.0,0
45,1986-03-26,2400.0,0
46,1986-03-31,2700.0,0
47,1986-04-01,2680.0,0
48,1986-04-01,1300.0,0
49,1986-04-02,2700.0,0
50,1986-04-03,2700.0,0
51,1986-04-03,1250.0,0
52,1986-04-04,2700.0,0
53,1986-04-04,1000.0,0
54,1986-04-07,3000.0,0
55,1986-04-08,2500.0,0
56,1986-04-09,2700.0,0
57,1986-04-09,1350.0,0
58,1986-04-10,2700.01,0
59,1986-04-11,2700.01,0
60,1986-04-11,1350.0,0
61,1986-04-14,2700.01,0
62,1986-04-15,2800.0,0
63,1986-04-15,1425.0,0
64,1986-04-17,2800.0,0
65,1986-04-17,990.0,0
66,1986-04-18,2300.0,0
67,1986-04-22,2800.0,0
68,1986-04-22,1400.0,0
69,1986-04-24,3010.0,0
70,1986-04-28,2700.0,0
71,1986-04-30,2700.0,0
72,1986-05-02,2900.0,0
73,1986-05-06,3100.0,0
74,1986-05-08,3000.0,0
75,1986-05-09,2999.99,0
76,1986-05-12,3000.0,0
77,1986-05-13,3000.0,0
78,1986-05-13,3084.0,0
79,1986-05-14,2990.0,0
80,1986-05-15,2900.0,1
81,1986-05-15,2700.0,0
82,1986-05-16,3000.0,0
83,1986-05-19,2900.0,0
