,date,value,buySell
0,1986-01-02,9.0,-1
1,1986-01-03,10.1,0
2,1986-01-06,9.0,0
3,1986-01-07,10.0,0
4,1986-01-08,10.0,0
5,1986-01-09,10.0,0
6,1986-01-10,10.1,0
7,1986-01-13,10.2,0
8,1986-01-14,10.0,0
9,1986-01-15,10.5,0
10,1986-01-16,10.5,0
11,1986-01-17,10.5,0
12,1986-01-17,5.5,0
13,1986-01-21,12.0,0
14,1986-01-22,12.5,0
15,1986-01-23,12.55,0
16,1986-01-24,12.5,0
17,1986-01-27,13.0,0
18,1986-01-28,12.7,0
19,1986-01-28,6.2,0
20,1986-01-29,13.0,0
21,1986-01-30,13.0,0
22,1986-01-31,13.0,0
23,1986-02-03,14.2,0
24,1986-02-05,15.0,0
25,1986-02-05,7.0,0
26,1986-02-06,15.4,0
27,1986-02-07,15.5,0
28,1986-02-13,16.0,0
29,1986-02-14,15.5,0
30,1986-02-17,15.5,0
31,1986-02-18,16.0,0
32,1986-02-19,16.5,0
33,1986-02-20,17.0,0
34,1986-02-21,18.01,0
35,1986-02-24,19.0,0
36,1986-02-24,23.9,0
37,1986-02-25,21.0,0
38,1986-02-26,23.51,0
39,1986-02-27,25.0,0
40,1986-03-06,35.02,0
41,1986-03-07,35.0,0
42,1986-03-10,32.0,0
43,1986-03-11,34.0,0
44,1986-03-11,16.0,0
45,1986-03-12,33.0,0
46,1986-03-12,31.84,0
47,1986-03-13,32.0,0
48,1986-03-13,32.8,0
49,1986-03-14,31.0,1
50,1986-03-17,31.0,0
51,1986-03-17,15.5,0
52,1986-03-18,31.0,0
53,1986-03-19,32.0,0
54,1986-03-20,32.0,0
55,1986-03-24,36.0,0
56,1986-03-25,40.0,0
57,1986-03-26,39.0,0
58,1986-03-26,39.14,0
59,1986-03-31,20.0,-1
60,1986-04-01,44.99,0
61,1986-04-02,40.0,0
62,1986-04-03,45.0,0
63,1986-04-03,20.0,0
64,1986-04-04,45.0,0
65,1986-04-07,49.0,0
66,1986-04-08,50.0,0
67,1986-04-09,50.0,0
68,1986-04-09,57.4,0
69,1986-04-10,60.0,0
70,1986-04-11,70.0,0
71,1986-04-14,70.0,0
72,1986-04-15,75.0,0
73,1986-04-16,70.0,0
74,1986-04-18,62.0,1
75,1986-04-18,64.17,0
76,1986-04-22,60.0,0
77,1986-04-22,64.69,0
78,1986-04-23,63.0,0
79,1986-04-23,30.0,0
80,1986-04-24,65.0,0
81,1986-04-25,57.0,0
82,1986-04-28,55.0,0
83,1986-04-29,55.0,0
84,1986-04-30,60.0,0
85,1986-05-02,65.0,0
86,1986-05-05,65.0,0
87,1986-05-06,65.0,0
88,1986-05-06,65.92,0
89,1986-05-07,60.0,0
90,1986-05-08,60.0,0
91,1986-05-09,62.0,0
92,1986-05-12,60.0,0
93,1986-05-13,60.0,0
94,1986-05-14,60.0,0
95,1986-05-15,60.0,0
96,1986-05-16,59.0,0
97,1986-05-19,59.0,0
98,1986-05-19,60.66,0
99,1986-05-20,62.0,0
100,1986-05-23,20.0,-1
101,1986-05-27,19.0,0
102,1986-05-28,19.0,0
103,1986-05-28,10.0,0
104,1986-05-29,18.5,0
105,1986-05-30,20.0,0
106,1986-06-02,20.0,0
107,1986-06-03,19.0,0
108,1986-06-03,20.5,0
109,1986-06-04,19.0,0
110,1986-06-05,19.0,0
111,1986-06-05,19.8,0
112,1986-06-05,9.5,0
113,1986-06-06,20.0,0
114,1986-06-09,20.0,0
115,1986-06-10,20.0,0
116,1986-06-11,20.0,0
117,1986-06-12,19.99,0
118,1986-06-13,18.0,1
119,1986-06-13,17.94,-1
120,1986-06-16,18.0,0
121,1986-06-17,17.5,0
122,1986-06-18,18.0,0
123,1986-06-19,17.99,0
124,1986-06-23,17.0,0
125,1986-06-24,8.5,0
126,1986-06-25,15.0,0
127,1986-06-26,15.0,0
128,1986-06-27,14.01,0
129,1986-06-30,14.51,0
130,1986-06-30,15.58,0
131,1986-07-01,15.2,0
132,1986-07-02,14.9,0
133,1986-07-03,14.0,1
134,1986-07-08,14.2,0
135,1986-07-08,14.42,0
136,1986-07-09,14.2,0
137,1986-07-09,14.35,0
138,1986-07-10,14.3,0
139,1986-07-11,13.5,-1
140,1986-07-14,14.02,0
141,1986-07-14,14.15,0
142,1986-07-15,14.0,0
143,1986-07-16,14.5,0
144,1986-07-16,15.84,0
145,1986-07-17,17.01,0
146,1986-07-18,17.5,0
147,1986-07-21,19.0,0
148,1986-07-22,21.0,0
149,1986-07-23,22.0,0
150,1986-07-23,23.21,0
151,1986-07-24,22.0,0
152,1986-07-24,23.32,0
153,1986-07-25,22.0,0
154,1986-07-25,22.1,0
155,1986-07-28,22.0,0
156,1986-07-29,22.0,0
157,1986-07-30,21.0,0
158,1986-07-30,23.26,0
159,1986-07-31,21.99,0
160,1986-08-01,21.5,1
161,1986-08-04,21.5,0
162,1986-08-04,21.93,0
163,1986-08-05,21.0,0
164,1986-08-05,21.96,0
165,1986-08-06,20.5,0
166,1986-08-07,20.0,0
167,1986-08-07,20.44,0
168,1986-08-08,20.0,0
169,1986-08-11,21.0,0
170,1986-08-11,22.97,0
171,1986-08-12,23.0,0
172,1986-08-13,22.0,0
173,1986-08-14,20.0,0
174,1986-08-15,20.5,0
175,1986-08-18,20.5,0
176,1986-08-18,20.09,0
177,1986-08-19,19.0,0
178,1986-08-20,19.0,-1
179,1986-08-20,18.73,0
180,1986-08-21,18.0,1
181,1986-08-22,17.99,-1
182,1986-08-26,16.47,0
183,1986-08-27,16.6,0
184,1986-08-28,17.0,0
185,1986-08-28,8.3,0
186,1986-08-29,17.0,0
187,1986-08-29,18.06,0
188,1986-09-01,17.0,0
189,1986-09-01,18.13,0
190,1986-09-02,17.0,0
191,1986-09-03,17.0,0
192,1986-09-03,17.51,0
193,1986-09-04,17.0,0
194,1986-09-04,18.23,0
195,1986-09-05,17.0,1
196,1986-09-05,17.97,-1
197,1986-09-08,15.99,1
198,1986-09-08,16.44,-1
199,1986-09-08,15.91,1
200,1986-09-09,14.99,-1
201,1986-09-10,15.0,0
202,1986-09-10,14.36,0
203,1986-09-11,15.0,0
204,1986-09-12,15.0,1
205,1986-09-12,15.9,-1
206,1986-09-15,15.0,0
207,1986-09-15,15.98,0
208,1986-09-17,13.81,0
209,1986-09-19,13.8,0
210,1986-09-22,13.8,0
211,1986-09-22,14.7,0
212,1986-09-23,13.8,0
213,1986-09-24,13.19,0
214,1986-09-26,11.99,1
215,1986-09-26,12.35,-1
216,1986-09-29,12.0,0
217,1986-09-29,12.7,0
218,1986-10-02,11.0,0
219,1986-10-03,11.0,0
220,1986-10-03,11.4,0
221,1986-10-06,10.5,0
222,1986-10-07,10.5,0
223,1986-10-08,12.0,0
224,1986-10-09,9.99,0
225,1986-10-10,9.89,1
226,1986-10-13,10.0,-1
227,1986-10-14,9.99,0
228,1986-10-15,9.7,0
229,1986-10-17,9.5,0
230,1986-10-20,10.0,0
231,1986-10-21,9.6,0
232,1986-10-22,9.6,0
233,1986-10-23,9.8,0
234,1986-10-27,11.0,0
235,1986-10-27,14.44,0
236,1986-10-28,12.5,0
237,1986-10-28,14.42,0
238,1986-10-29,13.0,0
239,1986-10-30,13.0,0
240,1986-10-30,14.05,0
241,1986-10-31,13.0,1
242,1986-10-31,13.33,0
243,1986-11-03,12.8,0
244,1986-11-04,12.5,0
245,1986-11-05,12.0,0
246,1986-11-06,10.8,0
247,1986-11-07,10.5,0
248,1986-11-07,11.34,0
249,1986-11-10,11.0,0
250,1986-11-11,12.0,0
251,1986-11-12,12.1,0
252,1986-11-13,12.0,0
253,1986-11-14,12.5,0
254,1986-11-14,12.42,0
255,1986-11-18,10.5,0
256,1986-11-19,11.0,0
257,1986-11-19,11.44,0
258,1986-11-20,11.0,0
259,1986-11-21,10.4,0
260,1986-11-21,11.38,0
261,1986-11-24,10.4,0
262,1986-11-24,10.87,0
263,1986-11-24,5.9,0
264,1986-11-25,10.4,-1
265,1986-11-26,10.0,0
266,1986-11-27,8.5,1
267,1986-11-28,8.2,-1
268,1986-12-01,7.5,0
269,1986-12-02,7.5,0
270,1986-12-03,7.6,0
271,1986-12-04,7.8,0
272,1986-12-05,7.8,0
273,1986-12-08,8.0,0
274,1986-12-08,8.33,0
275,1986-12-09,7.8,0
276,1986-12-10,7.5,0
277,1986-12-11,7.61,0
278,1986-12-12,7.4,1
279,1986-12-15,7.4,-1
280,1986-12-15,3.6,0
281,1986-12-16,7.5,0
