,date,value,buySell
0,1986-01-02,2.5,-1
1,1986-01-02,1.25,0
2,1986-01-14,2.7,0
3,1986-01-15,2.5,0
4,1986-01-17,3.5,0
5,1986-04-03,3.8,0
6,1986-04-10,3.8,0
7,1986-09-01,2.5,0
8,1986-09-02,2.4,0
9,1986-09-05,2.0,0
10,1986-09-05,1.0,0
11,1986-09-29,2.2,0
12,1986-10-23,1.99,0
13,1986-11-19,2.0,0
14,1986-11-19,1.0,0
15,1986-11-20,1.99,0
16,1986-11-28,2.0,0
17,1986-12-01,2.1,0
18,1986-12-04,2.0,0
19,1986-12-09,2.0,0
20,1986-12-09,2.34,0
21,1986-12-15,1.99,0
22,1986-12-15,1.0,0
23,1986-12-16,1.99,0
24,1986-12-16,2.15,0
25,1986-12-22,1.75,0
26,1986-12-23,1.75,0
27,1986-12-23,1.0,0
28,1987-01-08,1.75,0
29,1987-01-08,2.09,0
30,1987-01-13,2.0,0
31,1987-01-13,1.0,0
32,1987-01-14,2.0,0
33,1987-01-14,1.0,0
34,1987-01-21,2.0,0
35,1987-01-21,1.0,0
36,1987-02-03,2.0,0
37,1987-02-03,2.24,0
38,1987-02-09,1.75,0
39,1987-02-10,1.75,0
40,1987-02-10,1.0,0
41,1987-02-12,1.74,0
42,1987-02-12,1.0,0
43,1987-02-13,1.74,0
44,1987-02-13,1.0,0
45,1987-02-17,1.74,0
46,1987-02-18,1.75,0
47,1987-02-18,1.0,0
48,1987-02-20,1.7,0
49,1987-02-23,1.75,0
50,1987-02-23,2.01,0
51,1987-02-24,1.75,0
52,1987-03-05,1.75,0
53,1987-03-09,0.9,0
54,1987-03-10,0.88,0
55,1987-03-11,1.8,0
56,1987-03-18,1.8,0
57,1987-03-18,2.0,0
58,1987-03-20,1.0,0
59,1987-04-09,1.8,0
60,1987-04-09,1.97,0
61,1987-04-24,1.05,0
62,1987-04-28,0.95,0
63,1987-04-28,1.09,0
64,1987-05-04,1.0,0
65,1987-05-04,1.14,0
66,1987-05-06,0.95,0
67,1987-05-06,0.47,0
68,1987-05-07,0.95,0
69,1987-05-08,0.9,1
70,1987-05-08,0.45,-1
71,1987-05-11,0.95,0
72,1987-05-12,0.45,0
73,1987-05-13,0.95,0
74,1987-05-13,0.45,0
75,1987-05-22,0.9,0
76,1987-05-29,1.0,0
77,1987-06-03,1.0,0
78,1987-06-04,0.85,0
79,1987-06-11,0.9,0
80,1987-06-25,1.05,0
81,1987-07-01,1.04,0
82,1987-07-06,0.95,0
83,1987-07-07,1.0,0
84,1987-07-10,0.95,0
85,1987-07-16,1.0,0
86,1987-07-17,1.1,0
87,1987-07-28,1.05,0
88,1987-07-29,1.06,0
89,1987-08-04,1.2,0
90,1987-08-06,1.25,0
91,1987-08-07,1.5,0
92,1987-08-10,1.7,0
93,1987-08-11,1.85,0
94,1987-08-13,1.9,0
95,1987-08-14,1.6,0
96,1987-08-18,1.5,0
97,1987-08-19,1.6,0
98,1987-09-03,1.6,0
99,1987-09-09,1.6,0
100,1987-09-11,1.6,0
101,1987-09-14,1.6,0
102,1987-09-15,1.6,0
103,1987-09-16,1.7,0
104,1987-09-18,1.72,0
105,1987-09-25,1.75,0
106,1987-09-29,1.8,0
107,1987-10-01,1.8,0
108,1987-10-02,1.8,0
109,1987-10-05,1.7,0
110,1987-10-06,1.8,0
111,1987-10-07,1.8,0
112,1987-10-08,1.8,0
113,1987-10-09,1.8,0
114,1987-10-13,1.8,0
115,1987-10-15,1.9,0
116,1987-10-19,1.8,0
117,1987-10-20,1.7,0
118,1987-10-21,1.7,0
119,1987-10-21,1.0,0
120,1987-10-22,1.7,0
121,1987-10-28,1.7,0
122,1987-11-04,0.9,0
123,1987-11-05,1.7,0
124,1987-11-12,1.7,0
125,1987-12-03,1.9,0
126,1987-12-07,1.8,0
127,1987-12-07,1.0,0
128,1987-12-08,1.9,0
129,1987-12-11,1.9,0
130,1988-01-07,2.5,0
131,1988-01-07,1.25,0
132,1988-01-11,3.0,0
133,1988-01-15,3.21,0
134,1988-01-18,3.5,0
135,1988-01-19,3.51,0
136,1988-01-20,3.55,0
137,1988-01-20,1.75,0
138,1988-01-21,3.9,0
139,1988-01-22,3.98,0
140,1988-01-27,3.69,0
141,1988-01-27,1.85,0
142,1988-02-01,3.8,0
143,1988-02-05,3.8,0
144,1988-02-09,3.8,0
145,1988-02-12,3.9,0
146,1988-02-12,1.95,0
147,1988-02-18,3.9,0
148,1988-02-18,1.95,0
149,1988-02-19,4.1,0
150,1988-02-19,2.0,0
151,1988-02-22,4.0,0
152,1988-02-23,3.93,0
153,1988-02-24,4.0,0
154,1988-02-25,4.01,0
155,1988-02-25,2.0,0
156,1988-03-01,4.0,0
157,1988-03-02,3.7,0
158,1988-03-04,4.0,0
159,1988-03-04,2.0,0
160,1988-03-07,4.11,0
161,1988-03-08,4.5,0
162,1988-03-09,4.51,0
163,1988-03-10,4.5,0
164,1988-03-10,2.25,0
165,1988-03-11,4.5,0
166,1988-03-14,4.8,0
167,1988-03-15,4.8,0
168,1988-03-15,2.45,0
169,1988-03-16,5.0,0
170,1988-03-17,5.3,0
171,1988-03-18,6.0,0
172,1988-03-21,6.0,0
173,1988-03-21,3.0,0
174,1988-03-22,6.0,0
175,1988-03-23,6.0,0
176,1988-03-24,6.0,0
177,1988-03-25,5.85,1
178,1988-03-25,3.0,0
179,1988-03-28,6.0,0
180,1988-03-29,6.0,0
181,1988-03-30,5.51,0
182,1988-04-04,5.8,0
183,1988-04-05,4.8,0
184,1988-04-05,2.4,0
185,1988-04-07,5.0,0
186,1988-04-08,5.2,0
187,1988-04-11,2.5,0
188,1988-04-14,1.4,-1
189,1988-04-15,1.4,0
190,1988-04-19,1.45,0
191,1988-04-20,1.45,0
192,1988-04-20,1.5,0
193,1988-04-21,1.6,0
194,1988-04-25,2.0,0
195,1988-04-27,2.0,0
196,1988-04-28,2.6,0
197,1988-04-29,2.6,0
198,1988-05-03,2.31,0
199,1988-05-03,1.15,0
200,1988-05-04,2.3,0
201,1988-05-05,2.2,0
202,1988-05-09,2.6,0
203,1988-05-10,2.6,0
204,1988-05-11,2.6,0
205,1988-05-16,2.7,0
206,1988-05-17,2.9,0
207,1988-05-18,2.9,0
208,1988-05-19,2.8,0
209,1988-05-20,2.9,0
210,1988-05-23,2.8,0
211,1988-05-23,1.9,0
212,1988-05-24,2.9,0
213,1988-05-24,1.45,0
214,1988-05-25,2.9,0
215,1988-05-31,3.0,0
216,1988-06-03,3.5,0
217,1988-06-07,4.0,0
218,1988-06-08,4.0,0
219,1988-06-09,4.0,0
220,1988-06-14,3.9,0
221,1988-06-15,4.0,0
222,1988-06-16,3.9,0
223,1988-06-22,3.5,0
224,1988-06-27,3.4,0
225,1988-06-28,3.39,0
226,1988-06-28,1.7,0
227,1988-06-29,3.4,0
228,1988-06-30,3.3,0
229,1988-07-05,3.2,0
230,1988-07-05,1.65,0
231,1988-07-07,3.1,0
232,1988-07-08,1.55,0
233,1988-07-11,2.8,0
234,1988-07-12,2.9,0
235,1988-07-13,3.05,0
236,1988-07-14,3.05,0
237,1988-07-19,2.81,0
238,1988-07-21,3.0,0
239,1988-07-21,1.5,0
240,1988-07-28,2.8,0
241,1988-07-28,1.4,0
242,1988-07-29,2.85,0
243,1988-08-02,2.85,0
244,1988-08-03,2.8,0
245,1988-08-04,2.9,0
246,1988-08-04,1.45,0
247,1988-08-05,2.95,0
248,1988-08-05,1.49,0
249,1988-08-08,2.95,0
250,1988-08-09,2.89,0
251,1988-08-09,1.5,0
252,1988-08-10,2.8,0
253,1988-08-10,1.3,0
254,1988-08-11,2.9,0
255,1988-08-12,3.0,0
256,1988-08-12,1.5,0
257,1988-08-15,3.0,0
258,1988-08-16,3.0,0
259,1988-08-17,3.15,0
260,1988-08-17,1.6,0
261,1988-08-18,3.35,0
262,1988-08-18,1.7,0
263,1988-08-19,3.5,0
264,1988-08-19,1.65,0
265,1988-08-22,3.6,0
266,1988-08-22,1.8,0
267,1988-08-23,3.7,0
268,1988-08-24,3.7,0
269,1988-08-25,3.81,0
270,1988-08-26,3.6,0
271,1988-08-29,3.8,0
272,1988-08-30,3.8,0
273,1988-08-31,3.8,0
274,1988-08-31,1.3,0
275,1988-09-01,3.9,0
276,1988-09-02,3.7,1
277,1988-09-02,1.85,0
278,1988-09-06,3.5,0
279,1988-09-08,3.5,0
280,1988-09-08,1.75,0
281,1988-09-09,3.8,0
282,1988-09-09,2.8,0
283,1988-09-12,3.7,0
284,1988-09-13,3.5,0
285,1988-09-14,3.5,0
286,1988-09-14,1.75,0
287,1988-09-15,3.55,0
288,1988-09-15,1.75,0
289,1988-09-16,3.55,0
290,1988-09-19,3.6,0
291,1988-09-19,1.6,0
292,1988-09-20,3.7,0
293,1988-09-20,1.85,0
294,1988-09-21,3.8,0
295,1988-09-21,3.05,0
296,1988-09-22,3.9,0
297,1988-09-22,1.8,0
298,1988-09-23,4.0,0
299,1988-09-23,2.0,0
300,1988-09-26,4.1,0
301,1988-09-26,2.0,0
302,1988-09-27,4.9,0
303,1988-09-27,2.5,0
304,1988-09-28,6.0,0
305,1988-09-28,2.9,0
306,1988-09-29,5.85,0
307,1988-09-29,3.0,0
308,1988-09-30,6.0,0
309,1988-09-30,3.0,0
310,1988-10-03,6.7,0
311,1988-10-04,6.99,0
312,1988-10-05,7.0,0
313,1988-10-05,3.5,0
314,1988-10-06,6.79,0
315,1988-10-06,3.4,0
316,1988-10-07,6.49,0
317,1988-10-11,6.5,0
318,1988-10-11,3.0,0
319,1988-10-12,5.8,0
320,1988-10-14,5.99,0
321,1988-10-17,5.3,0
