,date,value,buySell
254,1986-10-01,160.0,0
255,1986-10-02,331.0,0
256,1986-10-02,351.86,0
257,1986-10-02,165.0,0
258,1986-10-06,330.03,0
259,1986-10-06,351.48,0
260,1986-10-07,330.0,0
261,1986-10-07,160.0,0
262,1986-10-08,330.0,0
263,1986-10-14,330.0,0
264,1986-10-15,330.01,0
265,1986-10-16,330.0,0
266,1986-10-16,150.0,0
267,1986-10-17,330.0,0
268,1986-10-17,150.0,0
269,1986-10-20,175.0,0
270,1986-10-21,335.0,0
271,1986-10-23,330.01,0
272,1986-10-23,351.13,0
273,1986-10-24,330.0,0
274,1986-10-27,332.01,0
275,1986-10-27,150.0,0
276,1986-10-28,351.01,0
277,1986-10-28,373.83,0
278,1986-10-29,351.01,0
279,1986-10-29,150.0,0
280,1986-10-30,351.01,0
281,1986-10-30,220.0,0
282,1986-10-31,360.0,0
283,1986-11-03,350.0,0
284,1986-11-05,350.0,0
285,1986-11-05,150.0,0
286,1986-11-06,350.0,0
287,1986-11-06,150.0,0
288,1986-11-07,350.0,0
289,1986-11-07,175.0,0
290,1986-11-12,350.0,0
291,1986-11-13,350.0,0
292,1986-11-14,350.0,0
293,1986-11-17,410.0,0
294,1986-11-17,445.26,0
295,1986-11-18,400.0,0
296,1986-11-19,360.0,1
297,1986-11-19,394.2,0
298,1986-11-20,355.0,0
299,1986-11-20,175.0,0
300,1986-11-21,355.0,-1
301,1986-11-21,399.62,1
302,1986-11-24,360.0,-1
303,1986-11-24,376.2,0
304,1986-11-24,398.88,0
305,1986-11-25,365.0,0
306,1986-11-26,370.0,0
307,1986-11-27,365.0,0
308,1986-11-27,182.0,0
309,1986-11-28,370.0,0
310,1986-12-01,370.0,0
311,1986-12-02,370.0,0
312,1986-12-02,185.0,0
313,1986-12-03,450.0,0
314,1986-12-04,380.0,0
315,1986-12-05,400.01,0
316,1986-12-05,200.0,0
317,1986-12-08,425.0,0
318,1986-12-08,210.0,0
319,1986-12-09,430.01,0
320,1986-12-10,410.0,0
321,1986-12-11,411.01,0
322,1986-12-12,410.0,0
323,1986-12-15,410.0,0
324,1986-12-15,220.0,0
325,1986-12-16,410.0,0
326,1986-12-16,200.0,0
327,1986-12-17,460.0,0
328,1986-12-18,480.0,0
329,1986-12-19,480.03,0
330,1986-12-22,485.0,0
331,1986-12-22,240.0,0
332,1986-12-23,500.0,0
333,1986-12-26,520.0,0
334,1986-12-29,510.0,0
335,1986-12-30,540.0,0
336,1987-01-02,255.0,0
337,1987-01-07,540.0,0
338,1987-01-07,250.0,0
339,1987-01-08,640.0,0
340,1987-01-09,600.0,0
341,1987-01-12,549.0,0
342,1987-01-12,606.65,0
343,1987-01-13,550.0,0
344,1987-01-15,600.0,0
345,1987-01-16,580.0,0
346,1987-01-16,666.0,0
347,1987-01-16,200.0,0
348,1987-01-19,600.0,0
349,1987-01-20,650.0,0
350,1987-01-20,300.0,0
351,1987-01-21,600.0,0
352,1987-01-21,300.0,0
353,1987-01-22,610.0,0
354,1987-01-23,640.0,0
355,1987-01-23,710.4,0
356,1987-01-23,340.0,0
357,1987-01-26,680.0,0
358,1987-01-27,690.0,0
359,1987-01-28,700.0,0
360,1987-01-28,350.0,0
361,1987-01-30,720.0,0
362,1987-02-02,700.0,0
363,1987-02-03,680.0,0
364,1987-02-03,335.0,1
