,date,value,buySell
207,1987-01-05,1.59,0
208,1987-01-05,1.73,0
209,1987-01-07,1.6,1
210,1987-01-07,1.73,0
211,1987-01-08,1.6,0
212,1987-01-08,1.75,0
213,1987-01-09,1.6,0
214,1987-01-09,1.76,0
215,1987-01-13,1.49,-1
216,1987-01-13,1.66,1
217,1987-01-14,1.44,-1
218,1987-01-14,1.59,1
219,1987-01-16,1.3,-1
220,1987-01-16,1.65,1
221,1987-01-20,1.44,-1
222,1987-01-20,1.6,1
223,1987-01-28,1.39,-1
224,1987-01-28,1.54,0
225,1987-01-30,1.4,1
226,1987-01-30,1.56,0
227,1987-02-02,1.4,0
228,1987-02-02,1.58,0
229,1987-02-05,1.4,-1
230,1987-02-05,1.57,1
231,1987-02-06,1.39,-1
232,1987-02-06,1.58,1
233,1987-02-09,1.35,-1
234,1987-02-09,1.6,1
235,1987-02-12,1.4,0
236,1987-02-12,1.62,0
237,1987-02-18,1.4,0
238,1987-02-18,0.7,0
239,1987-02-20,1.09,-1
240,1987-02-20,1.25,1
241,1987-02-23,1.1,0
242,1987-02-23,1.31,0
243,1987-02-24,1.19,0
244,1987-02-25,1.2,0
245,1987-02-25,1.57,0
246,1987-02-26,1.1,0
247,1987-02-27,1.19,0
248,1987-02-27,1.31,0
249,1987-03-05,1.2,0
250,1987-03-09,1.19,0
251,1987-03-09,1.34,0
252,1987-03-16,0.99,-1
253,1987-03-16,1.1,0
254,1987-03-18,1.05,1
255,1987-03-18,1.17,-1
256,1987-03-20,1.15,1
257,1987-03-20,1.27,0
258,1987-03-23,1.1,0
259,1987-03-23,1.4,0
260,1987-04-02,1.25,0
261,1987-04-02,1.38,0
262,1987-04-02,0.62,0
263,1987-04-08,0.9,-1
264,1987-04-13,0.3,0
265,1987-04-23,0.5,0
266,1987-04-24,0.5,0
267,1987-05-06,0.5,0
268,1987-05-07,1.0,0
269,1987-05-13,0.5,0
270,1987-05-15,0.9,0
271,1987-05-15,0.5,0
272,1987-05-29,0.9,0
273,1987-06-02,0.9,0
274,1987-06-11,0.6,0
275,1987-06-12,0.52,0
276,1987-06-19,0.4,0
277,1987-06-22,0.37,0
278,1987-06-23,0.44,0
279,1987-06-24,0.55,0
280,1987-06-25,0.55,0
281,1987-06-26,0.65,0
282,1987-06-29,0.61,0
283,1987-06-30,0.61,0
284,1987-07-01,0.6,1
285,1987-07-02,0.65,0
286,1987-07-03,0.6,0
287,1987-07-06,0.39,-1
288,1987-07-07,0.4,0
289,1987-07-08,0.38,1
290,1987-07-09,0.45,0
291,1987-07-10,0.45,0
292,1987-07-13,0.5,0
293,1987-07-15,0.55,0
294,1987-07-17,0.55,0
295,1987-07-20,0.6,0
296,1987-07-30,0.7,0
297,1987-08-03,0.73,0
298,1987-08-04,0.6,-1
299,1987-08-05,0.6,0
300,1987-08-07,0.5,1
301,1987-08-10,0.7,0
302,1987-08-11,0.7,0
303,1987-08-12,0.7,0
304,1987-08-14,0.7,0
305,1987-08-19,0.7,0
306,1987-08-20,0.7,0
307,1987-08-24,0.75,0
308,1987-09-01,0.65,-1
309,1987-09-02,0.7,0
310,1987-09-03,0.55,1
311,1987-09-04,0.5,-1
312,1987-09-08,0.42,0
313,1987-09-09,0.5,0
314,1987-09-14,0.5,0
315,1987-09-24,0.6,0
316,1987-09-25,0.65,0
317,1987-09-28,0.6,0
318,1987-10-01,0.65,0
319,1987-10-05,0.56,0
320,1987-10-06,0.2,0
321,1987-10-07,0.55,0
322,1987-10-07,0.3,0
323,1987-10-14,0.55,0
324,1987-10-14,0.2,0
325,1987-10-15,0.72,0
326,1987-10-16,0.7,0
327,1987-10-19,0.7,1
328,1987-10-19,1.0,0
329,1987-10-28,0.55,-1
330,1987-10-29,0.55,0
331,1987-10-29,0.25,0
332,1987-11-04,0.55,0
333,1987-11-04,0.27,0
334,1987-11-06,0.7,0
335,1987-11-10,0.6,0
336,1987-11-13,0.55,0
337,1987-11-13,0.25,0
338,1987-11-16,0.5,0
339,1987-11-16,0.5,0
340,1987-11-17,0.51,0
341,1987-11-24,0.5,0
342,1987-11-25,0.5,0
343,1987-11-25,0.24,0
344,1987-11-26,0.5,0
345,1987-11-27,0.5,0
346,1987-12-01,0.53,0
347,1987-12-02,0.5,0
348,1987-12-07,0.25,0
349,1987-12-09,0.5,0
350,1987-12-16,0.5,0
351,1987-12-17,0.5,0
352,1987-12-17,0.51,0
353,1987-12-21,0.5,0
354,1987-12-21,0.25,0
355,1987-12-22,0.5,0
356,1987-12-23,0.5,0
357,1987-12-28,0.5,0
358,1988-01-21,0.5,0
359,1988-01-26,0.5,0
360,1988-02-02,0.51,0
361,1988-02-03,0.51,0
362,1988-02-08,0.5,0
363,1988-02-08,0.25,0
364,1988-02-09,0.51,1
