,date,value,buySell
179,1986-07-07,1.74,1
180,1986-07-08,1.6,-1
181,1986-07-08,1.64,1
182,1986-07-09,1.79,0
183,1986-07-10,1.75,0
184,1986-07-11,1.7,-1
185,1986-07-14,1.8,1
186,1986-07-14,1.83,-1
187,1986-07-15,1.8,1
188,1986-07-16,1.8,-1
189,1986-07-17,1.8,1
190,1986-07-18,1.8,-1
191,1986-07-21,1.8,1
192,1986-07-21,1.95,-1
193,1986-07-22,1.8,1
194,1986-07-23,1.8,-1
195,1986-07-23,1.85,1
196,1986-07-24,1.9,0
197,1986-07-24,2.02,0
198,1986-07-25,1.8,-1
199,1986-07-25,1.95,1
200,1986-07-28,1.8,-1
201,1986-07-29,1.8,1
202,1986-07-29,1.0,-1
203,1986-07-30,1.7,1
204,1986-07-30,1.94,-1
205,1986-07-31,1.85,1
206,1986-08-01,1.7,-1
207,1986-08-01,1.76,1
208,1986-08-04,1.7,-1
209,1986-08-05,1.7,1
210,1986-08-05,1.8,-1
211,1986-08-06,1.84,1
212,1986-08-06,1.89,-1
213,1986-08-07,1.7,1
214,1986-08-07,1.69,-1
215,1986-08-07,0.7,1
216,1986-08-08,1.6,-1
217,1986-08-11,1.71,1
218,1986-08-12,1.8,-1
219,1986-08-13,1.8,1
220,1986-08-13,1.8,-1
221,1986-08-14,1.75,1
222,1986-08-14,0.85,-1
223,1986-08-15,1.71,1
224,1986-08-18,1.75,-1
225,1986-08-18,1.8,1
226,1986-08-18,1.84,-1
227,1986-08-19,1.7,1
228,1986-08-20,1.61,-1
229,1986-08-20,1.71,1
230,1986-08-21,1.6,-1
231,1986-08-22,1.65,1
232,1986-08-25,1.7,-1
233,1986-08-25,1.82,1
234,1986-08-26,1.7,-1
235,1986-08-27,1.7,1
236,1986-08-28,1.7,-1
237,1986-08-29,1.7,1
238,1986-08-29,1.87,-1
239,1986-09-01,1.75,1
240,1986-09-02,1.75,-1
241,1986-09-03,1.72,1
242,1986-09-03,1.84,-1
243,1986-09-08,1.72,1
244,1986-09-09,1.73,-1
245,1986-09-10,1.7,1
246,1986-09-10,1.75,-1
247,1986-09-12,1.7,1
248,1986-09-15,1.6,-1
249,1986-09-16,1.6,1
250,1986-09-17,1.6,-1
251,1986-09-18,1.6,1
252,1986-09-19,1.5,-1
253,1986-09-22,1.4,1
254,1986-09-23,1.5,-1
255,1986-09-24,1.2,1
256,1986-09-25,1.2,-1
257,1986-09-26,1.2,1
258,1986-09-29,1.21,-1
259,1986-09-29,1.34,1
260,1986-09-29,0.5,-1
261,1986-10-01,1.3,1
262,1986-10-01,1.5,-1
263,1986-10-03,1.4,1
264,1986-10-03,1.5,0
265,1986-10-06,1.5,-1
266,1986-10-06,0.65,1
267,1986-10-08,1.3,-1
268,1986-10-09,1.3,1
269,1986-10-10,1.2,-1
270,1986-10-10,1.39,1
271,1986-10-10,0.6,-1
272,1986-10-13,1.3,1
273,1986-10-13,1.41,-1
274,1986-10-15,1.3,1
275,1986-10-16,1.3,-1
276,1986-10-16,0.7,1
277,1986-10-17,1.31,0
278,1986-10-17,1.39,0
279,1986-10-20,1.3,-1
280,1986-10-20,0.7,1
281,1986-10-21,1.4,0
282,1986-10-21,1.43,0
283,1986-10-22,1.4,-1
284,1986-10-23,1.4,1
285,1986-10-24,1.4,-1
286,1986-10-27,1.4,1
287,1986-10-27,1.51,-1
288,1986-10-28,1.4,1
289,1986-10-28,0.7,-1
290,1986-10-29,1.4,0
291,1986-10-29,0.9,0
292,1986-10-30,1.41,0
293,1986-10-31,1.4,0
294,1986-11-03,1.4,0
295,1986-11-04,1.3,1
296,1986-11-04,0.7,-1
297,1986-11-05,1.31,1
298,1986-11-05,0.6,-1
299,1986-11-06,1.3,1
300,1986-11-06,0.65,-1
301,1986-11-07,1.3,1
302,1986-11-10,1.4,0
303,1986-11-10,0.65,0
304,1986-11-11,1.2,-1
305,1986-11-12,1.2,1
306,1986-11-13,1.3,-1
307,1986-11-14,1.3,1
308,1986-11-17,1.3,-1
309,1986-11-18,1.3,1
310,1986-11-19,1.31,-1
311,1986-11-19,1.47,1
312,1986-11-19,0.65,-1
313,1986-11-20,1.35,1
314,1986-11-21,1.35,0
315,1986-11-21,1.49,0
316,1986-11-21,0.65,0
317,1986-11-24,1.35,-1
318,1986-11-24,1.49,1
319,1986-11-25,1.36,-1
320,1986-11-26,1.35,1
321,1986-11-27,1.35,-1
322,1986-11-28,1.35,1
323,1986-11-28,0.65,-1
324,1986-12-01,1.35,1
325,1986-12-02,1.2,-1
326,1986-12-02,1.53,1
327,1986-12-03,1.3,-1
328,1986-12-04,1.29,1
329,1986-12-04,1.29,-1
330,1986-12-05,1.2,1
331,1986-12-08,1.0,-1
332,1986-12-09,1.0,1
333,1986-12-09,1.09,-1
334,1986-12-10,1.0,1
335,1986-12-10,0.45,-1
336,1986-12-11,1.0,1
337,1986-12-11,1.2,-1
338,1986-12-15,1.0,1
339,1986-12-15,1.1,-1
340,1986-12-15,0.5,1
341,1986-12-16,1.0,-1
342,1986-12-17,1.0,1
343,1986-12-17,1.07,-1
344,1986-12-18,1.0,1
345,1986-12-19,1.11,0
346,1986-12-19,1.18,0
347,1986-12-22,1.0,-1
348,1986-12-22,0.5,1
349,1986-12-23,1.0,-1
350,1986-12-29,0.95,1
351,1986-12-30,1.0,-1
352,1986-12-30,1.08,1
353,1986-12-30,0.4,-1
354,1987-01-02,0.98,1
355,1987-01-07,0.95,-1
356,1987-01-07,1.03,1
357,1987-01-07,0.5,-1
358,1987-01-08,0.94,1
359,1987-01-09,0.93,-1
360,1987-01-09,1.09,1
361,1987-01-12,1.05,0
362,1987-01-12,1.04,0
363,1987-01-12,0.4,0
364,1987-01-13,0.94,1
