,date,value,buySell
0,1986-01-02,1.5,-1
1,1986-01-03,1.5,0
2,1986-01-03,1.72,0
3,1986-01-06,1.35,0
4,1986-01-06,1.75,0
5,1986-01-07,1.3,0
6,1986-01-08,1.19,0
7,1986-01-09,1.3,0
8,1986-01-09,0.5,0
9,1986-01-10,1.3,0
10,1986-01-10,0.6,0
11,1986-01-13,1.15,0
12,1986-01-13,0.5,0
13,1986-01-14,1.05,0
14,1986-01-14,0.5,0
15,1986-01-15,1.1,0
16,1986-01-16,1.15,0
17,1986-01-17,1.05,0
18,1986-01-20,1.0,0
19,1986-01-21,1.0,0
20,1986-01-22,1.05,0
21,1986-01-22,0.5,0
22,1986-01-23,1.15,0
23,1986-01-24,1.15,0
24,1986-01-24,1.31,0
25,1986-01-27,1.15,0
26,1986-01-29,1.05,0
27,1986-01-29,1.13,0
28,1986-01-30,0.95,0
29,1986-01-31,0.97,0
30,1986-01-31,1.11,0
31,1986-02-03,1.0,0
32,1986-02-04,1.0,0
33,1986-02-04,0.5,0
34,1986-02-05,1.1,0
35,1986-02-05,0.5,0
36,1986-02-06,1.15,0
37,1986-02-07,1.25,0
38,1986-02-13,1.3,0
39,1986-02-14,1.3,0
40,1986-02-17,1.3,0
41,1986-02-17,0.65,0
42,1986-02-18,1.4,0
43,1986-02-19,1.3,0
44,1986-02-20,1.4,0
45,1986-02-21,1.3,0
46,1986-02-21,1.32,0
47,1986-02-21,0.7,0
48,1986-02-24,1.1,0
49,1986-02-24,0.55,0
50,1986-02-25,1.25,0
51,1986-02-25,1.43,0
52,1986-02-26,1.25,0
53,1986-02-26,1.44,0
54,1986-02-27,1.2,0
55,1986-03-04,1.5,0
56,1986-03-05,1.6,0
57,1986-03-05,1.85,0
58,1986-03-05,0.9,0
59,1986-03-06,2.1,0
60,1986-03-06,2.5,0
61,1986-03-07,2.7,0
62,1986-03-07,3.11,0
63,1986-03-07,1.5,0
64,1986-03-10,3.49,0
65,1986-03-10,3.29,0
66,1986-03-10,1.7,0
67,1986-03-11,3.4,0
68,1986-03-11,3.6,0
69,1986-03-11,1.7,0
70,1986-03-12,3.6,0
71,1986-03-12,4.08,0
72,1986-03-12,1.5,0
73,1986-03-13,4.0,0
74,1986-03-13,5.14,0
75,1986-03-13,2.0,0
76,1986-03-14,5.2,0
77,1986-03-14,2.6,0
78,1986-03-17,5.3,0
79,1986-03-17,6.21,0
80,1986-03-18,6.1,0
81,1986-03-18,6.49,0
82,1986-03-18,3.0,0
83,1986-03-19,6.5,0
84,1986-03-19,7.21,0
85,1986-03-19,3.5,0
86,1986-03-20,7.89,0
87,1986-03-20,7.7,0
88,1986-03-20,3.25,0
89,1986-03-21,7.8,0
90,1986-03-24,8.0,0
91,1986-03-24,8.24,0
92,1986-03-25,7.49,0
93,1986-03-25,7.68,0
94,1986-03-26,6.0,0
95,1986-03-26,6.21,0
96,1986-03-31,5.5,0
97,1986-03-31,6.21,0
98,1986-04-01,7.0,0
99,1986-04-01,3.0,0
100,1986-04-02,6.0,0
101,1986-04-02,6.2,0
102,1986-04-03,6.0,0
103,1986-04-04,6.0,0
104,1986-04-04,7.19,0
105,1986-04-04,3.5,0
106,1986-04-07,7.5,0
107,1986-04-07,8.24,0
108,1986-04-08,7.99,0
109,1986-04-08,8.28,0
110,1986-04-09,8.0,0
111,1986-04-09,8.79,0
112,1986-04-09,4.0,0
113,1986-04-10,7.5,0
114,1986-04-10,8.3,0
115,1986-04-10,2.0,0
116,1986-04-11,8.0,0
117,1986-04-11,8.28,0
118,1986-04-11,4.0,0
119,1986-04-14,8.5,0
120,1986-04-14,9.64,0
121,1986-04-15,9.8,0
122,1986-04-15,11.4,0
123,1986-04-16,10.7,0
124,1986-04-16,9.31,0
125,1986-04-17,9.2,0
126,1986-04-17,10.87,0
127,1986-04-18,11.0,0
128,1986-04-18,16.59,0
129,1986-04-22,13.0,0
130,1986-04-22,13.43,0
131,1986-04-23,13.0,0
132,1986-04-24,11.5,0
133,1986-04-24,13.45,0
134,1986-04-25,13.0,0
135,1986-04-25,15.53,0
136,1986-04-25,7.5,0
137,1986-04-28,17.0,0
138,1986-04-28,18.87,0
139,1986-04-28,9.25,0
140,1986-04-29,16.0,0
141,1986-04-29,17.63,0
142,1986-04-30,15.0,0
143,1986-04-30,17.63,0
144,1986-04-30,8.0,0
145,1986-05-02,16.5,0
146,1986-05-02,18.11,0
147,1986-05-02,8.6,0
148,1986-05-05,18.01,0
149,1986-05-05,17.58,0
150,1986-05-06,17.0,0
151,1986-05-06,16.56,0
152,1986-05-07,13.0,0
153,1986-05-07,15.6,0
154,1986-05-08,17.0,0
155,1986-05-08,17.58,0
156,1986-05-08,8.5,0
157,1986-05-09,16.0,0
158,1986-05-09,17.52,0
159,1986-05-09,7.0,0
160,1986-05-12,17.0,0
161,1986-05-13,14.0,0
162,1986-05-13,14.42,0
163,1986-05-13,7.0,0
164,1986-05-14,13.5,0
165,1986-05-14,13.98,0
166,1986-05-15,15.0,0
167,1986-05-15,14.91,0
168,1986-05-16,14.5,0
169,1986-05-19,14.0,0
170,1986-05-20,13.0,0
171,1986-05-20,12.82,0
172,1986-05-21,12.5,0
173,1986-05-21,12.8,0
174,1986-05-22,12.0,0
175,1986-05-22,12.48,0
176,1986-05-23,12.5,0
177,1986-05-23,13.84,0
178,1986-05-27,14.99,0
179,1986-05-27,15.41,0
180,1986-05-28,13.6,0
181,1986-05-28,14.32,0
182,1986-05-29,14.0,0
183,1986-05-29,14.35,0
184,1986-05-29,6.0,0
185,1986-05-30,15.0,0
186,1986-05-30,15.23,0
187,1986-06-02,13.5,0
188,1986-06-02,13.81,0
189,1986-06-03,14.0,0
190,1986-06-03,15.33,0
191,1986-06-04,14.5,0
192,1986-06-04,13.8,0
193,1986-06-05,12.0,0
194,1986-06-05,13.29,0
195,1986-06-05,6.5,0
196,1986-06-06,13.0,0
197,1986-06-06,13.64,0
198,1986-06-06,6.5,0
199,1986-06-09,14.0,0
200,1986-06-09,14.14,0
201,1986-06-10,13.8,0
202,1986-06-10,13.93,0
203,1986-06-11,13.0,0
204,1986-06-12,11.99,0
205,1986-06-12,12.35,0
206,1986-06-13,11.0,0
207,1986-06-13,12.3,0
208,1986-06-16,10.0,0
209,1986-06-16,10.37,0
210,1986-06-17,12.0,0
211,1986-06-17,11.27,0
212,1986-06-18,10.5,0
213,1986-06-18,10.77,0
214,1986-06-19,10.0,0
215,1986-06-19,5.0,0
216,1986-06-20,9.99,0
217,1986-06-23,10.0,0
218,1986-06-23,10.24,0
219,1986-06-24,9.5,0
220,1986-06-24,9.74,0
221,1986-06-24,10.02,0
222,1986-06-25,10.0,0
223,1986-06-25,9.75,0
224,1986-06-26,10.5,0
225,1986-06-26,11.18,0
226,1986-06-26,5.25,0
227,1986-06-27,10.5,0
228,1986-06-27,10.77,0
229,1986-06-27,11.66,0
230,1986-06-27,5.25,0
231,1986-06-30,10.99,0
232,1986-06-30,11.31,0
233,1986-06-30,11.03,0
234,1986-07-01,10.2,0
235,1986-07-01,10.25,0
236,1986-07-02,9.4,0
237,1986-07-02,9.62,0
238,1986-07-02,9.82,0
239,1986-07-03,9.0,0
240,1986-07-04,9.0,0
241,1986-07-07,10.0,0
242,1986-07-07,10.27,0
243,1986-07-07,10.6,0
244,1986-07-08,10.0,0
245,1986-07-09,9.99,0
246,1986-07-09,9.74,0
247,1986-07-10,9.5,0
248,1986-07-11,9.5,0
249,1986-07-11,10.22,0
250,1986-07-14,9.5,0
251,1986-07-14,9.97,0
252,1986-07-14,10.0,0
253,1986-07-15,9.7,0
254,1986-07-15,9.93,0
255,1986-07-15,4.5,0
256,1986-07-16,10.2,0
257,1986-07-16,10.6,0
258,1986-07-17,11.0,0
259,1986-07-17,11.29,0
260,1986-07-17,11.61,0
261,1986-07-18,11.0,0
262,1986-07-18,10.25,0
263,1986-07-21,10.0,0
264,1986-07-21,10.24,0
265,1986-07-22,10.5,0
266,1986-07-22,10.76,0
267,1986-07-22,11.6,0
268,1986-07-22,10.1,0
269,1986-07-23,11.0,0
270,1986-07-23,11.33,0
271,1986-07-24,11.0,0
272,1986-07-24,12.36,0
273,1986-07-25,12.0,0
274,1986-07-25,12.38,0
275,1986-07-28,13.0,0
276,1986-07-29,13.0,0
277,1986-07-29,13.36,0
278,1986-07-29,6.5,0
279,1986-07-30,13.0,0
280,1986-07-30,13.23,0
281,1986-07-31,12.0,0
282,1986-07-31,12.3,0
283,1986-08-01,10.0,0
284,1986-08-01,10.55,0
285,1986-08-04,10.0,0
286,1986-08-04,10.25,0
287,1986-08-05,10.0,0
288,1986-08-05,10.74,0
289,1986-08-06,10.0,0
290,1986-08-06,10.24,0
291,1986-08-06,5.0,0
292,1986-08-07,9.8,0
293,1986-08-07,10.01,0
294,1986-08-08,9.0,0
295,1986-08-08,8.7,0
296,1986-08-11,8.5,0
297,1986-08-11,9.79,0
298,1986-08-12,10.25,0
299,1986-08-12,9.46,0
300,1986-08-12,11.77,0
301,1986-08-13,9.5,0
302,1986-08-13,9.28,0
303,1986-08-13,10.16,0
304,1986-08-14,9.5,0
305,1986-08-14,9.77,0
306,1986-08-15,9.4,0
307,1986-08-15,9.64,0
308,1986-08-18,9.0,0
309,1986-08-18,9.26,0
310,1986-08-18,9.6,0
311,1986-08-19,8.5,0
312,1986-08-19,9.26,0
313,1986-08-19,9.69,0
314,1986-08-19,4.35,0
315,1986-08-20,8.95,0
316,1986-08-20,9.43,0
317,1986-08-21,9.05,0
318,1986-08-21,9.26,0
319,1986-08-22,9.0,0
320,1986-08-22,9.48,0
321,1986-08-25,8.0,0
322,1986-08-25,8.23,0
323,1986-08-25,8.46,0
324,1986-08-26,8.0,0
325,1986-08-27,8.01,0
326,1986-08-27,8.24,0
