,date,value,buySell
289,1987-12-02,57.0,0
290,1987-12-04,57.0,0
291,1987-12-04,30.0,0
292,1987-12-10,57.0,0
293,1987-12-10,28.5,0
294,1987-12-11,57.0,0
295,1987-12-11,29.0,0
296,1987-12-17,57.0,0
297,1987-12-17,29.0,0
298,1987-12-18,57.0,0
299,1987-12-18,57.0,0
300,1987-12-21,57.01,0
301,1987-12-21,30.0,0
302,1987-12-22,57.01,0
303,1987-12-23,57.0,1
304,1987-12-29,65.0,0
305,1987-12-29,40.0,0
306,1988-01-05,65.0,0
307,1988-01-06,66.0,0
308,1988-01-06,38.0,0
309,1988-01-15,33.0,-1
310,1988-01-27,105.05,0
311,1988-02-04,105.5,0
312,1988-02-04,80.0,0
313,1988-02-05,106.0,0
314,1988-02-05,53.0,0
315,1988-02-09,105.0,0
316,1988-02-10,105.01,0
317,1988-02-10,52.5,0
318,1988-02-12,60.0,1
319,1988-02-18,105.01,0
320,1988-02-18,70.0,0
321,1988-02-23,52.5,-1
322,1988-02-24,106.0,0
323,1988-02-24,53.0,0
324,1988-02-29,106.0,0
325,1988-03-02,106.0,0
326,1988-03-02,75.0,0
327,1988-03-03,106.0,0
328,1988-03-04,130.0,0
329,1988-03-04,60.0,0
330,1988-03-08,160.0,0
331,1988-03-09,160.0,0
332,1988-03-09,90.0,0
333,1988-03-10,230.0,0
334,1988-03-10,200.0,0
335,1988-03-11,280.01,0
336,1988-03-11,140.0,0
337,1988-03-15,270.0,0
338,1988-03-15,270.0,0
339,1988-03-22,250.0,0
340,1988-03-22,75.0,0
341,1988-03-23,250.0,0
342,1988-03-24,270.0,0
343,1988-03-24,130.0,0
344,1988-03-25,265.0,0
345,1988-03-29,240.0,0
346,1988-03-29,125.0,0
347,1988-03-30,125.0,0
348,1988-04-06,240.0,0
349,1988-04-07,120.0,0
350,1988-04-11,200.0,0
351,1988-04-11,100.0,0
352,1988-04-15,200.0,0
353,1988-04-15,100.0,0
354,1988-04-20,120.0,0
355,1988-04-21,200.0,0
356,1988-04-25,200.0,0
357,1988-04-27,200.0,0
358,1988-04-27,120.0,0
359,1988-04-28,240.0,0
360,1988-05-02,200.0,0
361,1988-05-02,100.0,0
362,1988-05-04,100.0,0
363,1988-05-09,150.0,0
364,1988-05-11,189.9,1
