,date,value,buySell
0,1986-01-02,6.0,-1
1,1986-01-03,6.0,0
2,1986-01-06,6.0,0
3,1986-01-07,6.0,0
4,1986-01-08,6.0,0
5,1986-01-09,7.15,0
6,1986-01-10,6.01,0
7,1986-01-10,3.0,0
8,1986-01-13,7.2,0
9,1986-01-13,3.1,0
10,1986-01-14,6.0,0
11,1986-01-14,3.0,0
12,1986-01-15,6.8,0
13,1986-01-15,3.35,0
14,1986-01-16,7.2,0
15,1986-01-16,3.0,0
16,1986-01-17,7.5,0
17,1986-01-17,3.7,0
18,1986-01-20,8.0,0
19,1986-01-20,4.0,0
20,1986-01-21,8.0,0
21,1986-01-22,8.0,0
22,1986-01-23,8.0,0
23,1986-01-24,8.0,0
24,1986-01-27,8.0,0
25,1986-01-28,8.1,0
26,1986-01-29,8.1,0
27,1986-01-29,4.05,0
28,1986-01-30,8.1,0
29,1986-01-30,4.05,0
30,1986-01-31,8.0,0
31,1986-01-31,4.0,0
32,1986-02-04,8.0,0
33,1986-02-04,4.0,0
34,1986-02-05,8.1,0
35,1986-02-05,4.0,0
36,1986-02-06,8.1,0
37,1986-02-07,8.1,0
38,1986-02-07,4.05,0
39,1986-02-13,8.2,0
40,1986-02-14,8.2,0
41,1986-02-14,4.1,0
42,1986-02-17,8.4,0
43,1986-02-19,8.5,0
44,1986-02-19,4.0,0
45,1986-02-20,9.15,0
46,1986-02-20,4.5,0
47,1986-02-21,9.15,0
48,1986-02-24,9.15,0
49,1986-02-25,9.15,0
50,1986-02-26,9.2,0
51,1986-02-27,9.2,0
52,1986-02-27,4.0,0
53,1986-03-05,9.3,0
54,1986-03-06,9.3,0
55,1986-03-11,9.3,0
56,1986-03-13,9.0,1
57,1986-03-25,8.0,-1
58,1986-04-01,7.0,0
59,1986-04-01,3.5,0
60,1986-04-02,7.0,0
61,1986-04-04,7.0,0
62,1986-04-07,7.0,0
63,1986-04-07,3.5,0
64,1986-04-08,7.0,0
65,1986-04-08,3.5,0
66,1986-04-09,7.0,0
67,1986-04-09,3.5,0
68,1986-04-10,7.0,0
69,1986-04-11,7.7,0
70,1986-04-14,7.7,0
71,1986-04-15,7.7,0
72,1986-04-15,3.5,0
73,1986-04-16,7.7,0
74,1986-04-17,7.0,0
75,1986-04-18,7.0,0
76,1986-04-22,7.0,0
77,1986-04-24,6.3,1
78,1986-04-24,3.0,-1
79,1986-04-25,7.0,0
80,1986-04-25,3.0,0
81,1986-04-28,7.0,0
82,1986-04-29,7.0,0
83,1986-04-29,3.5,0
84,1986-04-30,7.0,0
85,1986-05-02,7.0,0
86,1986-05-07,7.0,0
87,1986-05-08,7.0,0
88,1986-05-09,7.0,0
89,1986-05-09,3.5,0
90,1986-05-12,7.0,0
91,1986-05-13,7.0,0
92,1986-05-15,7.0,0
93,1986-05-16,7.0,0
94,1986-05-16,3.5,0
95,1986-05-19,7.0,0
96,1986-05-20,7.0,0
97,1986-05-21,7.0,0
98,1986-05-21,3.5,0
99,1986-05-23,7.0,0
100,1986-05-23,3.5,0
101,1986-05-30,7.0,0
102,1986-05-30,2.0,0
103,1986-06-04,7.0,0
104,1986-06-09,7.0,0
105,1986-06-10,7.0,0
106,1986-06-11,7.0,0
107,1986-06-12,7.0,0
108,1986-06-13,7.0,0
109,1986-06-17,7.0,0
