,date,value,buySell
243,1986-05-22,6.49,-1
244,1986-05-23,6.0,1
245,1986-05-23,8.21,-1
246,1986-05-27,7.2,1
247,1986-05-27,3.5,0
248,1986-05-28,6.8,-1
249,1986-05-28,7.36,1
250,1986-05-28,3.5,-1
251,1986-05-29,6.5,1
252,1986-05-29,3.25,-1
253,1986-05-30,7.0,1
254,1986-05-30,7.13,-1
255,1986-05-30,3.5,1
256,1986-06-02,7.0,-1
257,1986-06-02,6.95,1
258,1986-06-03,6.8,-1
259,1986-06-03,6.94,1
260,1986-06-04,6.8,-1
261,1986-06-04,7.07,1
262,1986-06-04,3.0,-1
263,1986-06-05,6.0,1
264,1986-06-05,3.0,-1
265,1986-06-06,7.0,1
266,1986-06-06,7.2,0
267,1986-06-06,7.33,0
268,1986-06-09,6.99,0
269,1986-06-09,6.76,0
270,1986-06-10,6.8,-1
271,1986-06-10,6.97,1
272,1986-06-11,6.99,0
273,1986-06-11,3.5,0
274,1986-06-12,7.5,0
275,1986-06-12,4.0,0
276,1986-06-13,8.0,0
277,1986-06-13,8.18,0
278,1986-06-16,8.0,0
279,1986-06-16,9.27,0
280,1986-06-17,8.0,0
281,1986-06-17,8.25,0
282,1986-06-18,6.5,-1
283,1986-06-18,6.17,1
284,1986-06-19,7.5,0
285,1986-06-19,8.57,0
286,1986-06-19,4.0,0
287,1986-06-20,8.5,0
288,1986-06-20,9.14,0
289,1986-06-23,9.0,0
290,1986-06-23,8.97,0
291,1986-06-23,4.0,0
292,1986-06-24,8.7,0
293,1986-06-25,9.0,0
294,1986-06-25,9.23,0
295,1986-06-25,4.25,0
296,1986-06-26,9.5,0
297,1986-06-26,8.78,0
298,1986-06-26,4.5,0
299,1986-06-27,8.6,0
300,1986-06-27,8.72,0
301,1986-06-27,3.0,0
302,1986-06-30,8.35,0
303,1986-06-30,8.56,0
304,1986-06-30,4.0,0
305,1986-07-01,7.9,0
306,1986-07-01,7.19,0
307,1986-07-01,3.5,0
308,1986-07-02,7.0,0
309,1986-07-02,7.19,0
310,1986-07-02,7.39,0
311,1986-07-02,3.3,0
312,1986-07-03,7.0,0
313,1986-07-04,7.0,0
314,1986-07-04,7.67,0
315,1986-07-04,3.0,0
316,1986-07-07,7.2,0
317,1986-07-07,7.18,0
318,1986-07-07,7.39,0
319,1986-07-08,7.5,0
320,1986-07-08,3.5,0
321,1986-07-09,7.02,0
322,1986-07-09,7.69,0
323,1986-07-10,7.0,0
324,1986-07-10,7.27,0
325,1986-07-11,7.5,0
326,1986-07-11,7.26,0
327,1986-07-14,7.3,0
328,1986-07-14,7.41,0
329,1986-07-15,7.0,-1
330,1986-07-15,7.2,1
331,1986-07-15,3.5,-1
332,1986-07-16,7.2,1
333,1986-07-16,7.18,0
334,1986-07-16,7.59,0
335,1986-07-16,3.5,0
336,1986-07-17,6.7,-1
337,1986-07-17,3.0,1
338,1986-07-18,6.5,-1
339,1986-07-18,7.06,1
340,1986-07-18,6.97,-1
341,1986-07-21,6.69,1
342,1986-07-21,3.0,-1
343,1986-07-22,6.5,1
344,1986-07-22,3.3,-1
345,1986-07-23,6.7,1
346,1986-07-23,6.95,-1
347,1986-07-23,6.8,1
348,1986-07-24,7.2,0
349,1986-07-24,7.32,0
350,1986-07-25,7.5,0
351,1986-07-25,7.73,0
352,1986-07-28,7.5,0
353,1986-07-28,7.68,0
354,1986-07-28,8.01,0
355,1986-07-28,3.0,0
356,1986-07-29,7.5,0
357,1986-07-29,7.69,0
358,1986-07-29,7.93,0
359,1986-07-29,3.75,0
360,1986-07-30,7.7,0
361,1986-07-30,7.68,0
362,1986-07-31,7.0,-1
363,1986-07-31,8.43,1
364,1986-07-31,3.75,1
