,date,value,buySell
65,1986-03-04,12.0,0
66,1986-03-04,6.0,0
67,1986-03-05,13.0,0
68,1986-03-05,13.52,0
69,1986-03-05,6.0,0
70,1986-03-06,13.0,0
71,1986-03-06,14.56,0
72,1986-03-06,6.5,0
73,1986-03-07,15.0,0
74,1986-03-07,8.0,0
75,1986-03-10,16.52,0
76,1986-03-10,7.0,0
77,1986-03-11,17.0,0
78,1986-03-11,8.5,0
79,1986-03-12,21.0,0
80,1986-03-12,24.6,0
81,1986-03-13,24.0,0
82,1986-03-13,12.0,0
83,1986-03-14,23.0,0
84,1986-03-14,11.0,0
85,1986-03-17,20.0,0
86,1986-03-17,21.63,0
87,1986-03-18,23.0,0
88,1986-03-18,23.69,0
89,1986-03-19,22.99,0
90,1986-03-19,21.74,0
91,1986-03-19,11.5,0
92,1986-03-20,22.0,0
93,1986-03-20,10.0,0
94,1986-03-21,22.5,0
95,1986-03-24,23.0,0
96,1986-03-24,23.69,0
97,1986-03-25,22.99,0
98,1986-03-25,10.0,0
99,1986-03-26,23.5,0
100,1986-03-26,23.71,0
101,1986-03-31,23.0,0
102,1986-03-31,22.88,0
103,1986-03-31,11.5,0
104,1986-04-01,22.0,0
105,1986-04-01,21.63,0
106,1986-04-01,11.0,0
107,1986-04-02,21.5,0
108,1986-04-02,22.26,0
109,1986-04-02,5.0,0
110,1986-04-03,21.0,0
111,1986-04-04,21.0,1
112,1986-04-04,23.18,0
113,1986-04-07,23.0,0
114,1986-04-07,11.5,0
115,1986-04-08,25.61,0
116,1986-04-08,27.95,0
117,1986-04-08,13.0,0
118,1986-04-09,33.0,0
119,1986-04-09,36.23,0
120,1986-04-09,17.5,0
121,1986-04-10,34.9,0
122,1986-04-10,35.95,0
123,1986-04-10,17.5,0
124,1986-04-11,34.89,0
125,1986-04-11,35.95,0
126,1986-04-14,34.0,0
127,1986-04-14,35.19,0
128,1986-04-14,27.9,0
129,1986-04-15,34.5,0
130,1986-04-15,35.19,0
131,1986-04-16,33.0,0
132,1986-04-16,31.05,0
133,1986-04-17,30.0,0
134,1986-04-17,33.12,0
135,1986-04-17,15.0,0
136,1986-04-18,35.0,0
137,1986-04-18,36.05,0
138,1986-04-18,17.5,0
139,1986-04-22,38.0,0
140,1986-04-22,37.21,0
141,1986-04-22,19.0,0
142,1986-04-23,38.0,0
143,1986-04-23,39.94,0
144,1986-04-24,38.0,0
145,1986-04-24,40.29,0
146,1986-04-24,19.0,0
147,1986-04-25,50.0,0
148,1986-04-25,49.68,0
149,1986-04-28,45.0,0
150,1986-04-28,46.58,0
151,1986-04-29,39.0,0
152,1986-04-29,12.0,0
153,1986-04-30,36.0,0
154,1986-04-30,37.44,0
155,1986-04-30,20.0,0
156,1986-05-02,35.0,0
157,1986-05-02,41.4,0
158,1986-05-02,15.0,0
159,1986-05-05,42.0,0
160,1986-05-06,38.0,0
161,1986-05-06,36.23,0
162,1986-05-06,18.5,0
163,1986-05-07,35.0,0
164,1986-05-07,40.37,0
165,1986-05-08,38.0,0
166,1986-05-08,41.2,0
167,1986-05-08,20.0,0
168,1986-05-09,42.0,0
169,1986-05-09,41.2,0
170,1986-05-12,39.0,0
171,1986-05-12,40.99,0
172,1986-05-13,39.0,0
173,1986-05-13,39.66,0
174,1986-05-14,36.0,0
175,1986-05-14,37.08,0
176,1986-05-14,19.0,0
177,1986-05-15,37.5,0
178,1986-05-15,39.03,0
179,1986-05-15,18.7,0
180,1986-05-16,37.0,0
181,1986-05-19,39.0,0
182,1986-05-19,40.17,0
183,1986-05-20,36.0,0
184,1986-05-20,38.28,0
185,1986-05-21,38.0,0
186,1986-05-21,39.06,0
187,1986-05-22,36.99,0
188,1986-05-22,33.75,0
189,1986-05-23,30.0,-1
190,1986-05-23,33.8,1
191,1986-05-23,16.0,-1
192,1986-05-27,35.0,1
193,1986-05-27,35.98,-1
194,1986-05-27,17.0,1
195,1986-05-28,35.5,-1
196,1986-05-28,36.92,1
197,1986-05-29,34.99,-1
198,1986-05-30,38.0,0
199,1986-05-30,38.76,0
200,1986-06-02,38.0,0
201,1986-06-02,38.95,0
202,1986-06-03,36.0,1
203,1986-06-03,36.86,-1
204,1986-06-04,37.0,1
205,1986-06-04,37.85,0
206,1986-06-04,17.0,0
207,1986-06-05,35.99,-1
208,1986-06-05,36.79,1
209,1986-06-05,18.5,-1
210,1986-06-06,36.5,1
211,1986-06-06,37.41,-1
212,1986-06-06,18.5,1
213,1986-06-09,36.0,-1
214,1986-06-09,36.8,1
215,1986-06-10,37.0,0
216,1986-06-10,37.93,0
217,1986-06-11,37.0,0
218,1986-06-12,37.0,0
219,1986-06-13,37.0,-1
220,1986-06-13,37.73,0
221,1986-06-16,36.7,1
222,1986-06-16,37.73,-1
223,1986-06-17,35.0,1
224,1986-06-17,37.9,-1
225,1986-06-17,37.92,1
226,1986-06-17,16.0,-1
227,1986-06-18,34.5,1
228,1986-06-18,35.12,-1
229,1986-06-19,31.0,1
230,1986-06-19,15.0,-1
231,1986-06-20,32.0,1
232,1986-06-20,16.0,-1
233,1986-06-23,33.0,1
234,1986-06-23,33.86,-1
235,1986-06-23,35.7,1
236,1986-06-23,16.5,-1
237,1986-06-24,35.0,1
238,1986-06-24,35.84,-1
239,1986-06-24,17.5,1
240,1986-06-25,36.0,-1
241,1986-06-25,36.9,1
242,1986-06-26,36.0,-1
243,1986-06-26,36.9,1
244,1986-06-26,17.5,-1
245,1986-06-27,36.99,0
246,1986-06-27,38.02,0
247,1986-06-30,36.0,1
248,1986-06-30,36.9,-1
249,1986-06-30,37.91,1
250,1986-07-01,35.98,-1
251,1986-07-01,36.88,1
252,1986-07-02,33.0,-1
253,1986-07-02,34.84,1
254,1986-07-03,32.0,-1
255,1986-07-03,32.77,1
256,1986-07-03,33.24,-1
257,1986-07-04,31.5,1
258,1986-07-04,32.35,-1
259,1986-07-04,33.76,1
260,1986-07-07,33.0,-1
261,1986-07-07,34.29,1
262,1986-07-08,33.0,-1
263,1986-07-08,35.86,1
264,1986-07-09,34.5,-1
265,1986-07-09,36.33,1
266,1986-07-10,35.0,-1
267,1986-07-10,37.98,1
268,1986-07-11,33.0,-1
269,1986-07-11,38.8,1
270,1986-07-11,39.13,-1
271,1986-07-14,38.0,0
272,1986-07-14,38.95,0
273,1986-07-14,40.01,0
274,1986-07-15,40.0,0
275,1986-07-15,40.88,0
276,1986-07-15,42.2,0
277,1986-07-16,43.0,0
278,1986-07-16,44.04,0
279,1986-07-16,49.59,0
280,1986-07-17,48.0,0
281,1986-07-17,50.64,0
282,1986-07-18,45.5,0
283,1986-07-18,46.07,0
284,1986-07-18,45.37,0
285,1986-07-21,42.0,0
286,1986-07-21,43.05,0
287,1986-07-21,21.2,0
288,1986-07-22,46.0,0
289,1986-07-22,48.27,0
290,1986-07-22,49.59,0
291,1986-07-23,49.0,0
292,1986-07-23,54.8,0
293,1986-07-23,54.88,0
294,1986-07-24,52.0,0
295,1986-07-24,55.48,0
296,1986-07-25,52.49,0
297,1986-07-25,53.5,0
298,1986-07-28,52.0,0
299,1986-07-28,49.8,0
300,1986-07-28,51.93,0
301,1986-07-29,45.0,0
302,1986-07-29,49.3,0
303,1986-07-29,24.0,0
304,1986-07-30,49.0,0
305,1986-07-30,52.38,0
306,1986-07-30,24.0,0
307,1986-07-31,50.0,0
308,1986-08-01,50.0,0
309,1986-08-04,48.0,0
310,1986-08-04,46.04,0
311,1986-08-04,49.68,0
312,1986-08-05,45.0,1
313,1986-08-05,45.0,0
314,1986-08-05,47.38,0
315,1986-08-06,44.0,0
316,1986-08-06,45.1,0
317,1986-08-06,46.34,0
318,1986-08-06,22.0,0
319,1986-08-07,43.0,0
320,1986-08-07,43.94,0
321,1986-08-07,45.28,0
322,1986-08-07,21.5,0
323,1986-08-08,43.99,0
324,1986-08-08,44.87,0
325,1986-08-11,43.0,0
326,1986-08-11,46.26,0
327,1986-08-11,21.0,0
328,1986-08-12,46.01,0
329,1986-08-12,48.41,0
330,1986-08-12,48.76,0
331,1986-08-13,46.3,0
332,1986-08-13,47.34,0
333,1986-08-13,23.0,0
334,1986-08-14,46.0,0
335,1986-08-14,47.3,0
336,1986-08-14,48.99,0
337,1986-08-15,46.0,0
338,1986-08-15,48.46,0
339,1986-08-18,41.0,0
340,1986-08-18,46.87,0
341,1986-08-18,43.75,0
342,1986-08-19,40.0,-1
343,1986-08-19,41.25,1
344,1986-08-20,40.0,-1
345,1986-08-20,42.15,1
346,1986-08-20,43.79,-1
347,1986-08-21,40.0,1
348,1986-08-21,41.2,-1
349,1986-08-21,42.8,1
350,1986-08-22,40.0,-1
351,1986-08-22,39.97,1
352,1986-08-25,35.0,-1
353,1986-08-25,39.47,1
354,1986-08-25,17.5,-1
355,1986-08-26,35.5,1
356,1986-08-26,37.9,-1
357,1986-08-27,40.0,1
358,1986-08-27,40.63,-1
359,1986-08-28,37.5,1
360,1986-08-28,39.72,-1
361,1986-08-29,38.0,1
362,1986-08-29,40.3,-1
363,1986-09-01,39.99,1
364,1986-09-01,41.12,1
