,date,value,buySell
0,1986-01-02,361.0,-1
1,1986-01-03,380.0,0
2,1986-01-06,400.0,0
3,1986-01-06,180.0,0
4,1986-01-07,400.0,0
5,1986-01-08,405.0,0
6,1986-01-08,443.82,0
7,1986-01-09,400.0,0
8,1986-01-10,390.0,0
9,1986-01-13,390.0,0
10,1986-01-13,460.0,0
11,1986-01-13,200.0,0
12,1986-01-14,395.0,0
13,1986-01-14,456.0,0
14,1986-01-14,200.0,0
15,1986-01-15,400.0,0
16,1986-01-15,460.0,0
17,1986-01-16,400.0,0
18,1986-01-16,476.71,0
19,1986-01-16,200.0,0
20,1986-01-17,415.0,0
21,1986-01-20,410.0,0
22,1986-01-20,210.0,0
23,1986-01-21,410.0,0
24,1986-01-21,205.0,0
25,1986-01-22,420.0,0
26,1986-01-22,482.38,0
27,1986-01-22,210.0,0
28,1986-01-23,430.0,0
29,1986-01-24,430.0,0
30,1986-01-24,400.0,0
31,1986-01-27,427.0,0
32,1986-01-27,213.0,0
33,1986-01-28,428.01,0
34,1986-01-28,215.0,0
35,1986-01-29,440.0,0
36,1986-01-30,430.0,0
37,1986-01-31,430.0,0
38,1986-02-03,425.0,0
39,1986-02-03,212.5,0
40,1986-02-04,430.0,0
41,1986-02-04,212.5,0
42,1986-02-05,430.0,0
43,1986-02-05,487.2,0
44,1986-02-05,215.0,0
45,1986-02-06,430.0,0
46,1986-02-06,481.6,0
47,1986-02-06,210.0,0
48,1986-02-07,432.0,0
49,1986-02-07,210.0,0
50,1986-02-13,450.0,0
51,1986-02-14,430.0,0
52,1986-02-17,445.0,0
53,1986-02-17,507.3,0
54,1986-02-17,222.0,0
55,1986-02-18,440.0,0
56,1986-02-19,450.0,0
57,1986-02-19,300.0,0
58,1986-02-20,500.0,0
59,1986-02-20,240.0,0
60,1986-02-21,510.0,0
61,1986-02-21,250.0,0
62,1986-02-24,500.0,0
63,1986-02-24,250.0,0
64,1986-02-25,525.0,0
65,1986-02-25,200.0,0
66,1986-02-26,560.0,0
67,1986-02-26,649.8,0
68,1986-02-26,280.0,0
69,1986-02-27,570.0,0
70,1986-03-04,650.03,0
71,1986-03-04,400.0,0
72,1986-03-05,750.0,0
73,1986-03-05,799.53,0
74,1986-03-05,375.0,0
75,1986-03-06,760.0,0
76,1986-03-07,750.01,0
77,1986-03-07,375.0,0
78,1986-03-10,750.0,0
79,1986-03-11,750.0,0
80,1986-03-11,766.5,0
81,1986-03-11,375.0,0
82,1986-03-12,800.0,0
83,1986-03-12,871.25,0
84,1986-03-13,850.0,0
85,1986-03-13,902.0,0
86,1986-03-13,425.0,0
87,1986-03-14,900.0,0
88,1986-03-14,922.5,0
89,1986-03-17,950.0,0
90,1986-03-17,425.0,0
91,1986-03-18,950.0,0
92,1986-03-18,400.0,0
93,1986-03-19,1051.0,0
94,1986-03-19,1040.3,0
95,1986-03-20,1056.01,0
96,1986-03-20,1066.0,0
97,1986-03-21,1030.0,0
98,1986-03-21,550.0,0
99,1986-03-24,1050.0,0
100,1986-03-24,550.0,0
101,1986-03-25,1130.0,0
102,1986-03-25,1184.5,0
103,1986-03-25,550.0,0
104,1986-03-26,1200.0,0
105,1986-03-26,1293.75,0
106,1986-03-31,1235.0,0
107,1986-03-31,1402.42,0
108,1986-03-31,610.0,0
109,1986-04-01,1360.0,0
110,1986-04-01,1390.5,0
111,1986-04-01,680.0,0
112,1986-04-02,1300.0,0
113,1986-04-02,1407.0,0
114,1986-04-02,650.0,0
115,1986-04-03,1300.0,0
116,1986-04-03,550.0,0
117,1986-04-04,1200.0,0
118,1986-04-04,1236.0,0
119,1986-04-04,600.0,0
120,1986-04-07,1200.0,0
121,1986-04-07,1235.9,0
122,1986-04-08,1200.0,0
123,1986-04-08,1242.0,0
124,1986-04-08,610.0,0
125,1986-04-09,1200.0,0
126,1986-04-09,1246.3,0
127,1986-04-09,600.0,0
128,1986-04-10,1210.0,0
129,1986-04-10,600.0,0
130,1986-04-11,1200.0,0
131,1986-04-11,600.0,0
132,1986-04-14,1200.0,0
133,1986-04-14,1293.75,0
134,1986-04-14,600.0,0
135,1986-04-15,1300.0,0
136,1986-04-15,1242.0,0
137,1986-04-15,600.0,0
138,1986-04-16,1200.0,0
139,1986-04-16,1242.0,0
140,1986-04-17,1200.0,0
141,1986-04-17,600.0,0
142,1986-04-18,1200.0,0
143,1986-04-18,600.0,0
144,1986-04-22,1200.01,0
145,1986-04-22,1236.0,0
146,1986-04-22,600.0,0
147,1986-04-23,1190.0,0
148,1986-04-23,1345.5,0
149,1986-04-23,600.0,0
150,1986-04-24,1250.0,0
151,1986-04-25,1200.0,0
152,1986-04-25,1248.0,0
153,1986-04-28,1200.0,0
154,1986-04-28,1138.5,0
155,1986-04-29,1050.0,0
156,1986-04-29,500.0,0
157,1986-04-30,1119.0,0
158,1986-04-30,1152.5,0
159,1986-04-30,500.0,0
160,1986-05-02,1050.0,0
161,1986-05-02,1138.5,0
162,1986-05-02,525.0,0
163,1986-05-05,1000.0,0
164,1986-05-05,1087.81,0
165,1986-05-05,450.0,0
166,1986-05-06,1050.0,0
167,1986-05-06,1035.0,0
168,1986-05-07,1050.0,0
169,1986-05-08,1050.0,0
170,1986-05-08,500.0,0
171,1986-05-09,1000.0,0
172,1986-05-09,1059.87,0
173,1986-05-12,980.0,0
174,1986-05-12,600.0,0
175,1986-05-13,990.01,0
176,1986-05-13,1029.6,0
177,1986-05-13,500.0,0
178,1986-05-14,950.0,0
179,1986-05-14,976.6,0
180,1986-05-14,450.0,0
181,1986-05-15,950.0,0
182,1986-05-15,400.0,0
183,1986-05-16,950.0,0
184,1986-05-16,470.0,0
185,1986-05-19,940.0,0
186,1986-05-19,963.5,0
187,1986-05-20,940.0,0
188,1986-05-20,1025.0,0
189,1986-05-20,500.0,0
190,1986-05-21,930.0,0
191,1986-05-21,953.24,0
192,1986-05-21,450.0,0
193,1986-05-22,915.0,0
194,1986-05-22,932.75,0
195,1986-05-22,900.0,0
196,1986-05-23,900.0,0
197,1986-05-23,450.0,0
198,1986-05-27,949.99,0
199,1986-05-28,950.0,0
200,1986-05-28,972.82,0
201,1986-05-28,450.0,0
202,1986-05-29,950.0,0
203,1986-05-30,960.01,0
204,1986-05-30,970.8,0
205,1986-06-02,930.0,0
206,1986-06-02,952.23,0
207,1986-06-02,460.0,0
208,1986-06-03,920.0,0
209,1986-06-03,450.0,0
210,1986-06-04,900.0,0
211,1986-06-05,900.0,0
212,1986-06-05,927.0,0
213,1986-06-05,540.0,0
214,1986-06-06,900.0,0
215,1986-06-06,919.8,0
216,1986-06-09,900.0,0
217,1986-06-09,918.0,0
218,1986-06-09,400.0,0
219,1986-06-10,900.0,0
220,1986-06-10,450.0,0
221,1986-06-11,900.0,0
222,1986-06-11,450.0,0
223,1986-06-12,905.0,0
224,1986-06-13,910.0,0
225,1986-06-13,453.0,0
226,1986-06-16,910.0,0
227,1986-06-16,927.63,0
228,1986-06-17,899.99,0
229,1986-06-17,925.19,0
230,1986-06-17,450.0,0
231,1986-06-18,900.0,0
232,1986-06-18,963.5,0
233,1986-06-19,900.0,0
234,1986-06-19,425.0,0
235,1986-06-20,935.0,0
236,1986-06-23,930.0,0
237,1986-06-24,899.99,0
238,1986-06-24,912.25,0
239,1986-06-24,400.0,0
240,1986-06-25,879.0,0
241,1986-06-26,890.0,0
242,1986-06-27,890.0,0
243,1986-06-27,938.95,0
244,1986-06-27,930.0,0
245,1986-06-30,890.0,0
246,1986-06-30,450.0,0
247,1986-07-01,890.0,0
248,1986-07-01,445.0,0
249,1986-07-02,890.0,0
250,1986-07-02,931.84,0
251,1986-07-03,890.0,0
252,1986-07-04,900.0,0
253,1986-07-04,922.5,0
254,1986-07-07,900.0,0
255,1986-07-07,500.0,0
256,1986-07-08,880.0,0
257,1986-07-08,440.0,0
258,1986-07-09,880.0,0
259,1986-07-10,900.0,0
260,1986-07-10,400.0,0
261,1986-07-11,900.0,0
262,1986-07-14,900.0,0
263,1986-07-14,450.0,0
264,1986-07-15,900.01,0
265,1986-07-15,919.82,0
266,1986-07-15,949.5,0
267,1986-07-16,905.0,0
268,1986-07-17,905.0,0
269,1986-07-17,450.0,0
270,1986-07-18,910.0,0
271,1986-07-21,910.0,0
272,1986-07-21,455.0,0
273,1986-07-22,960.0,0
274,1986-07-22,994.25,0
275,1986-07-23,970.0,0
276,1986-07-23,1079.4,0
277,1986-07-24,1000.0,0
278,1986-07-24,500.0,0
279,1986-07-25,1015.0,0
280,1986-07-25,1000.0,0
281,1986-07-28,1000.0,0
282,1986-07-28,500.0,0
283,1986-07-29,1000.0,0
284,1986-07-29,1055.0,0
285,1986-07-30,1000.0,0
286,1986-07-30,500.0,0
287,1986-07-31,1000.0,0
288,1986-08-01,1001.0,0
289,1986-08-04,1000.0,0
290,1986-08-05,1000.0,0
291,1986-08-05,499.0,0
292,1986-08-06,1000.0,0
293,1986-08-07,990.0,0
294,1986-08-07,1011.7,0
295,1986-08-07,1043.4,0
296,1986-08-08,970.0,0
297,1986-08-11,970.0,0
298,1986-08-12,990.0,0
299,1986-08-12,450.0,0
300,1986-08-13,990.0,0
301,1986-08-13,480.0,0
302,1986-08-14,960.0,0
303,1986-08-14,985.92,0
304,1986-08-15,939.99,0
305,1986-08-15,965.3,0
306,1986-08-18,900.0,0
307,1986-08-18,450.0,0
308,1986-08-19,900.0,0
309,1986-08-20,899.97,0
310,1986-08-20,440.0,0
311,1986-08-21,880.0,0
312,1986-08-21,420.0,0
313,1986-08-22,877.0,0
314,1986-08-25,850.0,0
315,1986-08-26,849.99,0
316,1986-08-26,400.0,0
317,1986-08-27,815.0,0
318,1986-08-27,420.0,0
319,1986-08-28,850.0,0
320,1986-08-29,840.0,0
321,1986-08-29,850.75,0
322,1986-09-01,830.0,0
323,1986-09-01,851.58,0
324,1986-09-02,810.0,0
325,1986-09-03,800.0,0
326,1986-09-04,800.0,0
327,1986-09-05,780.0,0
328,1986-09-08,750.0,0
329,1986-09-08,758.4,0
330,1986-09-08,785.14,0
331,1986-09-09,740.0,0
332,1986-09-09,350.0,0
333,1986-09-10,720.0,0
334,1986-09-10,360.0,0
335,1986-09-12,700.0,0
336,1986-09-12,350.0,0
337,1986-09-15,701.0,0
338,1986-09-16,700.0,0
339,1986-09-16,350.0,0
340,1986-09-17,700.0,0
341,1986-09-17,350.0,0
342,1986-09-18,680.0,0
343,1986-09-18,350.0,0
344,1986-09-19,700.0,0
345,1986-09-19,350.0,0
346,1986-09-22,700.0,0
347,1986-09-22,670.95,0
348,1986-09-22,350.0,0
349,1986-09-23,650.0,0
350,1986-09-24,625.0,0
351,1986-09-24,641.25,0
352,1986-09-25,625.0,0
353,1986-09-26,600.0,0
354,1986-09-26,300.0,0
355,1986-09-29,600.0,0
356,1986-09-29,625.86,0
357,1986-09-29,652.7,0
358,1986-09-30,610.0,0
359,1986-10-01,600.0,0
360,1986-10-02,610.0,0
361,1986-10-03,620.0,0
362,1986-10-06,600.0,0
363,1986-10-07,600.0,0
